Date,Hour,Rented eScooter Count,Distance from centre(km),Temperature(°C),Wind speed (m/s),Visibility(10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall(cm),Season,Scheme Functioning
03/06/2021,12,1134,5.463570568,30.7,1.7,1843,7.8,3.29,0,0,Summer,Yes
03/06/2021,13,1393,7.382050345,31.4,2.7,1905,6.7,3.18,0,0,Summer,Yes
03/06/2021,14,1399,7.498130391,31.8,2.2,1818,8.2,3.2,0,0,Summer,Yes
03/06/2021,15,1556,5.213849446,32.7,2.5,1876,5.8,2.95,0,0,Summer,Yes
03/06/2021,16,1834,4.090529947,32.4,3.6,1790,9.8,2.48,0,0,Summer,Yes
03/06/2021,17,2131,1.665718457,31.5,4.1,1944,9.5,1.84,0,0,Summer,Yes
03/06/2021,18,2349,1.006040391,31.3,2.4,1973,7.2,1.23,0,0,Summer,Yes
03/06/2021,19,2514,9.108368922,29.4,2.4,2000,7.7,0.5,0,0,Summer,Yes
03/06/2021,20,2460,1.201679203,27.3,2.2,1997,7.4,0.06,0,0,Summer,Yes
03/06/2021,21,2173,3.638564245,26.2,2.1,2000,6.4,0,0,0,Summer,Yes
03/06/2021,22,1741,1.275597893,25,1.2,1996,7.9,0,0,0,Summer,Yes
03/06/2021,23,1274,1.753273275,24,0.8,1978,9.1,0,0,0,Summer,Yes
04/06/2021,0,938,5.379244296,23.4,1.4,1964,8.9,0,0,0,Summer,Yes
04/06/2021,1,596,3.124360125,22.7,0.9,1987,8.9,0,0,0,Summer,Yes
04/06/2021,2,351,5.505417026,22.1,0.8,1978,9,0,0,0,Summer,Yes
04/06/2021,3,244,7.994654231,21.6,1,1923,9.1,0,0,0,Summer,Yes
04/06/2021,4,172,4.464584471,21.4,1.2,1752,10.3,0,0,0,Summer,Yes
04/06/2021,5,299,3.704807014,21.2,0.9,1772,10.2,0,0,0,Summer,Yes
04/06/2021,6,742,7.357985697,20.9,0.3,1871,9.1,0.04,0,0,Summer,Yes
04/06/2021,7,1505,2.415775796,21.5,0.8,1818,9.3,0.46,0,0,Summer,Yes
04/06/2021,8,2287,2.584410765,24.1,1.4,1435,9.2,1.16,0,0,Summer,Yes
04/06/2021,9,1243,3.416134623,25.3,0.4,1336,7.7,1.28,0,0,Summer,Yes
04/06/2021,10,970,8.057770642,27.1,2.7,1076,10.5,2.37,0,0,Summer,Yes
04/06/2021,11,1008,8.156991681,28.1,2.4,1079,10.2,2.79,0,0,Summer,Yes
04/06/2021,12,1152,5.790260354,28.3,3.1,1377,10,2.61,0,0,Summer,Yes
04/06/2021,13,1085,2.022875854,29.4,2,1768,8.2,3.03,0,0,Summer,Yes
04/06/2021,14,1148,2.029760173,28.5,3.9,1671,12.8,2.36,0,0,Summer,Yes
04/06/2021,15,1249,9.388473457,27.5,2.9,1996,11.9,1.71,0,0,Summer,Yes
04/06/2021,16,1671,5.641372739,27.5,3.2,1892,11.9,1.72,0,0,Summer,Yes
04/06/2021,17,2190,8.755127187,26.9,2,1855,12.4,0.91,0,0,Summer,Yes
04/06/2021,18,3380,5.767922006,26.4,1.9,1998,12.6,0.56,0,0,Summer,Yes
04/06/2021,19,2788,1.673822589,25.9,2.3,2000,13.1,0.12,0,0,Summer,Yes
04/06/2021,20,2508,6.134369402,25.4,1.1,2000,10,0.01,0,0,Summer,Yes
04/06/2021,21,2377,2.890610847,24.6,1.1,1363,14.9,0,0,0,Summer,Yes
04/06/2021,22,2000,0.82716484,24,1.8,1211,14.8,0,0,0,Summer,Yes
04/06/2021,23,1354,6.570652023,23.4,2.7,972,15.2,0,0,0,Summer,Yes
05/06/2021,0,927,5.931615521,22.5,2.8,1204,15,0,0,0,Summer,Yes
05/06/2021,1,742,7.395781893,22,0.7,1426,13.6,0,0,0,Summer,Yes
05/06/2021,2,448,2.680018297,21.7,0.5,1591,13.1,0,0,0,Summer,Yes
05/06/2021,3,314,9.378793527,21.1,0.6,1370,13.9,0,0,0,Summer,Yes
05/06/2021,4,214,1.36465486,20.5,0.6,1168,13.3,0,0,0,Summer,Yes
05/06/2021,5,282,4.167826715,20.1,0.5,1182,13.1,0,0,0,Summer,Yes
05/06/2021,6,733,2.376678656,19.8,0.4,1188,12.8,0.04,0,0,Summer,Yes
05/06/2021,7,1602,6.460325398,20.8,0.7,1099,11.8,0.48,0,0,Summer,Yes
05/06/2021,8,2322,3.451895342,23.5,1.1,1021,12.8,1.21,0,0,Summer,Yes
05/06/2021,9,1344,1.482348418,25.5,1.4,1169,12.7,1.82,0,0,Summer,Yes
05/06/2021,10,959,4.294550312,27.5,1,1568,11.9,2.49,0,0,Summer,Yes
05/06/2021,11,974,9.733136916,28.8,1.6,1639,10.8,2.91,0,0,Summer,Yes
05/06/2021,12,1111,2.926335515,30.2,1.2,1411,11.2,3.23,0,0,Summer,Yes
05/06/2021,13,1058,6.308123228,30.6,2,1274,11.1,2.82,0,0,Summer,Yes
05/06/2021,14,1120,5.892918212,30.9,2.7,1328,11.4,2.06,0,0,Summer,Yes
05/06/2021,15,1250,1.069624856,31,3.4,749,13.2,2.12,0,0,Summer,Yes
05/06/2021,16,1434,6.138782498,30.8,3.1,1027,13,2.14,0,0,Summer,Yes
05/06/2021,17,2115,9.160867554,30.1,3.6,1346,12,1.56,0,0,Summer,Yes
05/06/2021,18,3227,8.758522198,29.1,2.8,1811,12.3,1,0,0,Summer,Yes
05/06/2021,19,2615,1.679153081,27.5,3.1,1760,11.9,0.41,0,0,Summer,Yes
05/06/2021,20,2346,0.869007344,26,2.8,1896,11.6,0.06,0,0,Summer,Yes
05/06/2021,21,2404,4.428414546,25.3,1.7,1654,12.5,0,0,0,Summer,Yes
05/06/2021,22,2237,8.622763623,24.4,2.5,1778,12.6,0,0,0,Summer,Yes
05/06/2021,23,1646,7.943811049,23.9,0.7,1898,12.7,0,0,0,Summer,Yes
06/06/2021,0,1268,9.270894045,23.2,0.9,1789,13.1,0,0,0,Summer,Yes
06/06/2021,1,1031,4.96036344,22.6,0.6,1670,13.3,0,0,0,Summer,Yes
06/06/2021,2,792,0.284214282,22.1,1,1435,13.3,0,0,0,Summer,Yes
06/06/2021,3,562,0.749187726,21.6,1.7,1260,13.5,0,0,0,Summer,Yes
06/06/2021,4,332,2.441149819,21.2,0.8,1181,13.1,0,0,0,Summer,Yes
06/06/2021,5,218,9.055594262,20.7,1.4,1065,13.7,0,0,0,Summer,Yes
06/06/2021,6,351,5.655833332,20.5,1.1,1028,13.5,0.06,0,0,Summer,Yes
06/06/2021,7,536,8.811505893,21.3,0.7,916,12,0.46,0,0,Summer,Yes
06/06/2021,8,799,3.355168789,23.2,1.2,794,12.8,1.13,0,0,Summer,Yes
06/06/2021,9,925,6.483876749,24.9,2.3,763,13.6,1.74,0,0,Summer,Yes
06/06/2021,10,1087,3.919301996,26.3,2.9,949,14.1,2.37,0,0,Summer,Yes
06/06/2021,11,1152,3.734754976,27.8,2.1,905,15.1,2.84,0,0,Summer,Yes
06/06/2021,12,1400,6.295711932,29.3,2.8,703,16.2,3.16,0,0,Summer,Yes
06/06/2021,13,1444,7.946350505,29.3,3.1,613,16.5,3.21,0,0,Summer,Yes
06/06/2021,14,1603,6.548169281,29.4,3.5,615,16,3.01,0,0,Summer,Yes
06/06/2021,15,1674,3.859559068,29.6,3.7,656,15.9,2.79,0,0,Summer,Yes
06/06/2021,16,1940,9.639984771,29.9,2.8,824,15.5,2.36,0,0,Summer,Yes
06/06/2021,17,2104,6.952861157,29.4,2.7,1084,15.4,1.8,0,0,Summer,Yes
06/06/2021,18,2162,5.047783422,28.6,2.5,1368,15.9,1.09,0,0,Summer,Yes
06/06/2021,19,2163,4.280456601,26.9,3.1,1469,15.5,0.51,0,0,Summer,Yes
06/06/2021,20,2145,1.373597374,25.4,1.8,1144,16.1,0.07,0,0,Summer,Yes
06/06/2021,21,1935,4.334798875,24.1,2.5,923,16.8,0,0,0,Summer,Yes
06/06/2021,22,1624,0.980207847,22.8,1.8,763,16.8,0,0,0,Summer,Yes
06/06/2021,23,1251,2.170126122,22.1,3.1,797,15.9,0,0,0,Summer,Yes
07/06/2021,0,978,2.907455748,21.6,1.7,628,16.4,0,0,0,Summer,Yes
07/06/2021,1,606,8.865224618,21.1,1.8,522,16.6,0,0,0,Summer,Yes
07/06/2021,2,418,8.994536906,20.8,0.3,500,16.7,0,0,0,Summer,Yes
07/06/2021,3,275,3.260634336,20.4,1.6,465,16.3,0,0,0,Summer,Yes
07/06/2021,4,191,9.301174151,20.1,1.8,458,16,0,0,0,Summer,Yes
07/06/2021,5,288,3.917730043,19.8,2.2,393,16.3,0,0,0,Summer,Yes
07/06/2021,6,716,0.449811737,20.1,1.1,272,16,0.03,0,0,Summer,Yes
07/06/2021,7,1551,4.821795416,20.6,2,307,16,0.16,0,0,Summer,Yes
07/06/2021,8,2317,8.735805353,20.9,2.3,326,15.7,0.44,0,0,Summer,Yes
07/06/2021,9,1342,6.358202459,22.5,1.6,364,15.4,1.23,0,0,Summer,Yes
07/06/2021,10,914,8.320217333,24,2,488,16,2.04,0,0,Summer,Yes
07/06/2021,11,967,9.07424965,25.4,1.8,603,15.6,2.87,0,0,Summer,Yes
07/06/2021,12,1099,1.461241631,27,3,715,15.6,3.19,0,0,Summer,Yes
07/06/2021,13,1071,9.088855962,28.7,2.4,806,14.4,3.26,0,0,Summer,Yes
07/06/2021,14,1116,6.697788179,30.2,1.7,644,14.7,3.11,0,0,Summer,Yes
07/06/2021,15,1171,4.876283069,31.3,2,609,14.6,2.63,0,0,Summer,Yes
07/06/2021,16,1442,5.750181001,31.3,2,905,14.6,1.95,0,0,Summer,Yes
07/06/2021,17,2002,9.635487434,30.2,3.3,879,17,1.73,0,0,Summer,Yes
07/06/2021,18,3221,7.256228241,27.6,2.7,1217,16.4,0.96,0,0,Summer,Yes
07/06/2021,19,2649,0.765578756,26,2.8,1379,15.7,0.38,0,0,Summer,Yes
07/06/2021,20,2278,0.379973595,24.8,1.6,1219,16.3,0.06,0,0,Summer,Yes
07/06/2021,21,2161,7.443538299,23.5,2.6,942,15.5,0,0,0,Summer,Yes
07/06/2021,22,1939,8.811428077,22.9,1,763,15.4,0,0,0,Summer,Yes
07/06/2021,23,1290,7.583932519,22.3,1.3,770,16.1,0,0,0,Summer,Yes
08/06/2021,0,926,4.476924002,21.1,2.2,874,15.9,0,0,0,Summer,Yes
08/06/2021,1,769,3.053020231,20.8,1.7,658,16,0,0,0,Summer,Yes
08/06/2021,2,525,8.529730892,20.6,2.5,619,15.8,0,0,0,Summer,Yes
08/06/2021,3,365,5.294888031,20.6,2.9,889,15.6,0,0,0,Summer,Yes
08/06/2021,4,255,8.638727129,20.5,2,1072,15.3,0,0,0,Summer,Yes
08/06/2021,5,299,7.52000714,20.6,0.8,1205,15.2,0,0,0,Summer,Yes
08/06/2021,6,744,6.957522772,20.8,2,1259,14.8,0.01,0,0,Summer,Yes
08/06/2021,7,1544,4.825062072,21.1,2,1300,14.1,0.3,0,0,Summer,Yes
08/06/2021,8,2348,7.726945227,21.7,2,1448,13.8,0.54,0,0,Summer,Yes
08/06/2021,9,1283,3.378621685,23.2,1.7,1384,13.6,1.45,0,0,Summer,Yes
08/06/2021,10,1002,7.395420991,23.9,1.7,1664,14.2,1.36,0,0,Summer,Yes
08/06/2021,11,1095,9.378654376,23.9,2.4,1359,14.7,1.03,0,0,Summer,Yes
08/06/2021,12,1256,6.093679948,25.1,1.6,1222,13.8,1.71,0,0,Summer,Yes
08/06/2021,13,1314,2.926586876,26.2,1.9,1015,15.4,1.87,0,0,Summer,Yes
08/06/2021,14,1249,9.542214045,27,2.2,1146,15,1.86,0,0,Summer,Yes
08/06/2021,15,1416,0.672379019,28.2,3.3,1104,15.2,2.87,0,0,Summer,Yes
08/06/2021,16,1668,3.497819346,28.6,3.2,1200,15,2.35,0,0,Summer,Yes
08/06/2021,17,2314,2.705521011,28.9,2.3,1210,15.2,1.72,0,0,Summer,Yes
08/06/2021,18,3309,1.031819025,28.2,2.2,1183,16.1,0.88,0,0,Summer,Yes
08/06/2021,19,2797,9.086199648,26.5,3.1,970,16.9,0.46,0,0,Summer,Yes
08/06/2021,20,2476,0.638924037,24.6,1.8,856,17,0.11,0,0,Summer,Yes
08/06/2021,21,2337,2.075879188,23.2,1.7,638,16.9,0,0,0,Summer,Yes
08/06/2021,22,2140,9.419218429,22.5,0.9,550,16.5,0,0,0,Summer,Yes
08/06/2021,23,1672,4.356532864,22,1.4,510,16.2,0,0,0,Summer,Yes
09/06/2021,0,1247,3.478514886,21.7,1.5,390,16.7,0,0,0,Summer,Yes
09/06/2021,1,1029,5.408351242,21.7,0.6,419,16.3,0,0,0,Summer,Yes
09/06/2021,2,732,5.272562095,21.4,0.7,382,16.6,0,0,0,Summer,Yes
09/06/2021,3,535,0.244234326,21.1,0.6,421,16.3,0,0,0,Summer,Yes
09/06/2021,4,352,6.589382484,21,0.4,473,16,0,0,0,Summer,Yes
09/06/2021,5,262,7.235980712,21,0.4,467,16.4,0,0,0,Summer,Yes
09/06/2021,6,381,9.447927893,21,0.5,440,16.2,0.05,0,0,Summer,Yes
09/06/2021,7,616,6.084325368,22.2,1.1,708,15.1,0.41,0,0,Summer,Yes
09/06/2021,8,963,7.472036257,23.9,0.9,1071,14.2,1.03,0,0,Summer,Yes
09/06/2021,9,1102,6.045984844,26,1.8,1411,14.3,1.81,0,0,Summer,Yes
09/06/2021,10,1156,5.899130511,27.8,1.3,1442,14.2,2.42,0,0,Summer,Yes
09/06/2021,11,1200,1.593211758,29.2,1.7,1301,14.5,2.88,0,0,Summer,Yes
09/06/2021,12,1462,4.69115193,30.2,1.4,1563,14,2.84,0,0,Summer,Yes
09/06/2021,13,1583,0.563819659,30.8,2,1438,14.6,2.38,0,0,Summer,Yes
09/06/2021,14,1744,7.526721249,32.1,1.4,1583,12.9,2.53,0,0,Summer,Yes
09/06/2021,15,1890,8.332157581,31.6,2.5,1546,14.5,1.96,0,0,Summer,Yes
09/06/2021,16,2297,7.923099011,30.7,2.5,1474,13.7,1,0,0,Summer,Yes
09/06/2021,17,2355,0.238558115,30.2,2.9,1653,12.9,0.7,0,0,Summer,Yes
09/06/2021,18,1934,7.738266478,29.3,1.2,2000,13.2,0.19,0,0,Summer,Yes
09/06/2021,19,1058,6.51780482,27.7,1.8,2000,13.5,0.04,0,0,Summer,Yes
09/06/2021,20,246,9.161438167,25.7,1.6,1402,15.9,0,0.4,0,Summer,Yes
09/06/2021,21,225,6.179849261,24.4,1.5,1816,17,0,0.1,0,Summer,Yes
09/06/2021,22,776,2.939049067,23,1.3,2000,16.3,0,0,0,Summer,Yes
09/06/2021,23,766,5.703682137,22.7,1.6,2000,14.1,0,0,0,Summer,Yes
10/06/2021,0,483,3.324032165,22.2,1.5,2000,13.6,0,0,0,Summer,Yes
10/06/2021,1,375,2.986581809,21.7,1.2,1986,14.2,0,0.5,0,Summer,Yes
10/06/2021,2,162,9.905569563,21.2,1.3,2000,13.3,0,0,0,Summer,Yes
10/06/2021,3,150,7.935778472,20.6,0.8,1997,14.6,0,0,0,Summer,Yes
10/06/2021,4,174,2.538017755,20.3,1.7,2000,13.1,0,0,0,Summer,Yes
10/06/2021,5,138,0.884558406,20.4,1.4,2000,12.8,0,0,0,Summer,Yes
10/06/2021,6,216,9.907695294,20.3,0.9,2000,12.9,0,0,0,Summer,Yes
10/06/2021,7,313,6.62590744,20.4,0.6,2000,12.3,0.04,0,0,Summer,Yes
10/06/2021,8,619,9.727873325,21,2,2000,12.2,0.28,0,0,Summer,Yes
10/06/2021,9,786,1.321679015,21.2,1.4,2000,12.4,0.34,0,0,Summer,Yes
10/06/2021,10,942,3.510036774,22.2,1.8,2000,12.6,0.82,0,0,Summer,Yes
10/06/2021,11,1074,3.185148488,23.3,1.5,1989,12.1,1.18,0,0,Summer,Yes
10/06/2021,12,1442,8.040037058,25.2,2.2,1988,12.1,2.45,0,0,Summer,Yes
10/06/2021,13,1752,4.728958589,26.2,1.2,1968,12.4,2.19,0,0,Summer,Yes
10/06/2021,14,1985,9.666698526,26.1,1.1,2000,13.3,1.58,0,0,Summer,Yes
10/06/2021,15,2182,8.970757477,26.8,1.2,2000,13.3,1.34,0,0,Summer,Yes
10/06/2021,16,2333,6.556999444,26.8,1.6,2000,13.9,1.17,0,0,Summer,Yes
10/06/2021,17,2431,8.456721497,26.6,1.3,2000,14,0.82,0,0,Summer,Yes
10/06/2021,18,2367,1.347809318,26.1,1.3,2000,13.9,0.48,0,0,Summer,Yes
10/06/2021,19,2267,0.987398082,25.4,1,2000,13.8,0.12,0,0,Summer,Yes
10/06/2021,20,2300,4.578325284,24.8,1.3,2000,13.2,0.01,0,0,Summer,Yes
10/06/2021,21,2026,6.974123408,24.1,1.5,2000,12.6,0,0,0,Summer,Yes
10/06/2021,22,1634,5.004194795,23.5,1.8,2000,12,0,0,0,Summer,Yes
10/06/2021,23,1191,6.908386162,22.9,1.5,2000,11.7,0,0,0,Summer,Yes
11/06/2021,0,918,3.192767866,22.3,1.4,2000,11.7,0,0,0,Summer,Yes
11/06/2021,1,555,6.275611653,21.8,1.3,2000,11.5,0,0,0,Summer,Yes
11/06/2021,2,353,7.947299368,21.2,1.5,2000,11.2,0,0,0,Summer,Yes
11/06/2021,3,232,1.812964882,20.8,1.3,2000,11.1,0,0,0,Summer,Yes
11/06/2021,4,194,7.988813397,20.8,1,2000,10.8,0,0,0,Summer,Yes
11/06/2021,5,324,6.953464443,20.8,1.2,2000,11.1,0,0,0,Summer,Yes
11/06/2021,6,807,0.222585381,20.6,0.8,2000,10.9,0.03,0,0,Summer,Yes
11/06/2021,7,1629,5.878039338,21.1,1.1,2000,10.8,0.38,0,0,Summer,Yes
11/06/2021,8,2375,8.976088821,22.7,1.5,2000,11.3,1.23,0,0,Summer,Yes
11/06/2021,9,1307,6.258694526,24.2,1.7,1889,10.6,1.77,0,0,Summer,Yes
11/06/2021,10,992,5.712109109,25.7,1.3,2000,11.7,2.67,0,0,Summer,Yes
11/06/2021,11,1107,3.061740254,25.2,1.4,2000,12.7,1.53,0,0,Summer,Yes
11/06/2021,12,1204,8.329414798,25.2,1.2,2000,12.7,0.82,0,0,Summer,Yes
11/06/2021,13,1033,0.977860158,25.7,1.2,2000,12.3,1.04,0,0,Summer,Yes
11/06/2021,14,1075,4.813425196,25.9,1,2000,11.8,0.97,0,0,Summer,Yes
11/06/2021,15,1240,6.10045753,24.2,1.3,1907,14,0.34,0,0,Summer,Yes
11/06/2021,16,1220,9.401952521,24,1.8,2000,13.8,0.14,0,0,Summer,Yes
11/06/2021,17,1475,3.790666025,22.7,3.4,2000,15.4,0.11,0,0,Summer,Yes
11/06/2021,18,1491,9.314822468,21.8,3.9,2000,16.2,0.12,0,0,Summer,Yes
11/06/2021,19,873,4.622777058,21.4,1.2,1651,16.8,0.08,0.5,0,Summer,Yes
11/06/2021,20,1280,9.412635119,21.1,1.7,2000,16.3,0.04,0,0,Summer,Yes
11/06/2021,21,1647,0.760667921,21,1,2000,15.8,0,0,0,Summer,Yes
11/06/2021,22,1117,2.005419037,21,0.1,2000,14.6,0,0,0,Summer,Yes
11/06/2021,23,384,3.252462282,20.2,0.8,460,17,0,3.5,0,Summer,Yes
12/06/2021,0,470,6.159017633,20,0.7,1906,17,0,1,0,Summer,Yes
12/06/2021,1,454,1.487023869,19.7,0.9,1958,16.3,0,0,0,Summer,Yes
12/06/2021,2,385,7.685498987,19.7,1.2,2000,15.5,0,0,0,Summer,Yes
12/06/2021,3,206,3.513099895,19.5,0.5,1995,15.3,0,0,0,Summer,Yes
12/06/2021,4,144,7.713939087,19.5,0.8,2000,14.7,0,0,0,Summer,Yes
12/06/2021,5,296,6.351887374,19.2,0.6,2000,15,0,0,0,Summer,Yes
12/06/2021,6,740,3.56435429,18.7,1,2000,14.1,0.03,0,0,Summer,Yes
12/06/2021,7,1573,7.754827355,19.1,1.5,1748,13,0.49,0,0,Summer,Yes
12/06/2021,8,2495,0.985623745,21,1.1,1976,12.7,1.29,0,0,Summer,Yes
12/06/2021,9,1317,6.036619275,23.1,0.9,1998,13,2.18,0,0,Summer,Yes
12/06/2021,10,971,4.932346231,24.1,1.1,1999,12,2.28,0,0,Summer,Yes
12/06/2021,11,1092,0.256403776,24.9,2.6,1959,13,2.56,0,0,Summer,Yes
12/06/2021,12,1202,1.083506145,26,1.8,2000,13.2,2.29,0,0,Summer,Yes
12/06/2021,13,1215,2.034993938,27.7,0.8,2000,13.2,3.18,0,0,Summer,Yes
12/06/2021,14,1246,7.634329329,27.6,2.2,1961,12.7,1.39,0,0,Summer,Yes
12/06/2021,15,1427,6.447318849,28.2,2.7,1977,12.2,1.59,0,0,Summer,Yes
12/06/2021,16,1714,7.336772719,28.2,3.8,1996,13.9,2.45,0,0,Summer,Yes
12/06/2021,17,2270,1.348493733,28.4,3,1976,14.1,1.76,0,0,Summer,Yes
12/06/2021,18,3404,2.955716611,26.9,3.6,2000,14.6,1.28,0,0,Summer,Yes
12/06/2021,19,2873,7.727639204,25.1,2.4,1997,14.3,0.59,0,0,Summer,Yes
12/06/2021,20,2579,1.717186612,23.6,3.3,2000,13.9,0.09,0,0,Summer,Yes
12/06/2021,21,2505,7.437177392,22.6,1.8,1986,14.9,0,0,0,Summer,Yes
12/06/2021,22,2309,3.486206012,22,1,2000,14.3,0,0,0,Summer,Yes
12/06/2021,23,1657,3.669221509,21.5,0.6,1989,14.3,0,0,0,Summer,Yes
13/06/2021,0,1274,4.924729877,21.3,1.2,1968,14.9,0,0,0,Summer,Yes
13/06/2021,1,1088,4.828201295,20.9,0.7,1987,14.7,0,0,0,Summer,Yes
13/06/2021,2,847,0.275384051,20.4,0.6,1986,13.8,0,0,0,Summer,Yes
13/06/2021,3,591,6.256482808,20.5,1,1951,13.5,0,0,0,Summer,Yes
13/06/2021,4,421,6.782065779,20.7,0.9,1933,13.9,0,0,0,Summer,Yes
13/06/2021,5,290,6.670889187,20.6,0.4,1957,14.2,0,0,0,Summer,Yes
13/06/2021,6,416,4.496803124,20.7,0.9,1923,14.1,0.06,0,0,Summer,Yes
13/06/2021,7,657,7.366334577,21.4,0.3,1277,13.5,0.42,0,0,Summer,Yes
13/06/2021,8,959,2.546144048,22.7,1.5,1004,13.8,0.97,0,0,Summer,Yes
13/06/2021,9,1111,9.213844451,24.6,1.6,1030,14.1,1.8,0,0,Summer,Yes
13/06/2021,10,1269,0.08036773,25,2.2,1145,14,1.1,0,0,Summer,Yes
13/06/2021,11,1478,7.12456249,26.5,1.5,1333,13.6,1.97,0,0,Summer,Yes
13/06/2021,12,1747,7.563962437,26.5,2.3,1094,15.1,1.74,0,0,Summer,Yes
13/06/2021,13,1834,0.010170628,26.9,1.8,1554,14.3,1.7,0,0,Summer,Yes
13/06/2021,14,2088,5.911411522,28.6,2.4,1119,15.3,2.95,0,0,Summer,Yes
13/06/2021,15,2288,6.694851063,27.5,2.2,1025,14.3,0.47,0,0,Summer,Yes
13/06/2021,16,2474,4.825616157,27.8,1.7,1152,14.5,0.66,0,0,Summer,Yes
13/06/2021,17,2664,0.774123705,27.6,3.3,919,16.4,0.87,0,0,Summer,Yes
13/06/2021,18,2479,7.40340374,25.4,3.6,1245,15.9,0.5,0,0,Summer,Yes
13/06/2021,19,2404,8.895259894,24.8,2.3,1444,15.6,0.45,0,0,Summer,Yes
13/06/2021,20,2276,1.038686861,24.1,1.3,1611,15.2,0.09,0,0,Summer,Yes
13/06/2021,21,2166,1.001060291,23.8,0,1485,15.3,0,0,0,Summer,Yes
13/06/2021,22,1934,7.419513277,23.6,1.2,1438,14.9,0,0,0,Summer,Yes
13/06/2021,23,1394,1.441323111,23.5,0.1,1827,13.9,0,0,0,Summer,Yes
14/06/2021,0,1047,3.207994234,23.1,0.5,1086,15.1,0,0,0,Summer,Yes
14/06/2021,1,715,5.51615166,22.8,1,912,15.5,0,0,0,Summer,Yes
14/06/2021,2,453,1.554325639,22.8,0.8,829,15.7,0,0,0,Summer,Yes
14/06/2021,3,289,1.457403772,22.8,0.7,756,15.7,0,0,0,Summer,Yes
14/06/2021,4,193,9.855363995,23,0.8,677,15.7,0,0,0,Summer,Yes
14/06/2021,5,154,2.899460806,22.3,3.2,518,17.5,0,0,0,Summer,Yes
14/06/2021,6,100,5.195741195,21.5,1.4,179,18.6,0,1.5,0,Summer,Yes
14/06/2021,7,94,7.065697453,21.4,0.9,272,18.9,0,13.5,0,Summer,Yes
14/06/2021,8,187,5.860384547,20.9,1.2,492,18.4,0.06,11.5,0,Summer,Yes
14/06/2021,9,175,9.983684764,21.1,0.6,273,18.4,0.17,1.5,0,Summer,Yes
14/06/2021,10,532,2.134653517,21.7,1.1,497,18.7,0.61,1,0,Summer,Yes
14/06/2021,11,735,9.401636827,22.5,1.7,770,16.7,1.25,0,0,Summer,Yes
14/06/2021,12,945,4.899385485,23.2,0.7,876,16.5,1.07,0,0,Summer,Yes
14/06/2021,13,1056,4.324625382,24.8,1.2,930,16.3,1.55,0,0,Summer,Yes
14/06/2021,14,1153,8.912574556,25.8,1.2,1282,16,1.91,0,0,Summer,Yes
14/06/2021,15,1292,5.262407903,26.6,1.8,1664,15.5,1.54,0,0,Summer,Yes
14/06/2021,16,1550,1.935366202,27,0.7,1723,15.6,1.27,0,0,Summer,Yes
14/06/2021,17,1934,5.067701363,26.6,1,1866,15.5,0.45,0,0,Summer,Yes
14/06/2021,18,2962,6.483086345,26,1.5,1935,16,0.26,0,0,Summer,Yes
14/06/2021,19,1856,8.790219466,25.6,0.6,1956,16.1,0.19,0,0,Summer,Yes
14/06/2021,20,1557,2.33690304,24.6,1.2,1594,17.7,0.01,0,0,Summer,Yes
14/06/2021,21,1807,2.381659946,24.2,1,1786,16.9,0,0,0,Summer,Yes
14/06/2021,22,1737,9.722983365,23.8,1,1952,16.5,0,0,0,Summer,Yes
14/06/2021,23,1295,2.800541363,23.6,0.8,2000,15.4,0,0,0,Summer,Yes
15/06/2021,0,986,7.601295229,23,0.9,2000,15.3,0,0,0,Summer,Yes
15/06/2021,1,717,2.431452017,22.6,1.2,2000,13.7,0,0,0,Summer,Yes
15/06/2021,2,403,3.578481074,22.1,1.1,2000,13.7,0,0.1,0,Summer,Yes
15/06/2021,3,154,6.307183425,20.8,1,419,17.6,0,5.4,0,Summer,Yes
15/06/2021,4,72,7.893461364,20,1.6,627,16.8,0,10.5,0,Summer,Yes
15/06/2021,5,161,4.354419637,19.4,1.1,1820,15,0,0.5,0,Summer,Yes
15/06/2021,6,609,2.86424779,19.2,1.3,2000,14.2,0.07,0,0,Summer,Yes
15/06/2021,7,1467,7.786445746,20.2,1.4,2000,13.6,0.56,0,0,Summer,Yes
15/06/2021,8,2328,0.868283239,20.7,1.1,1992,13.3,0.61,0,0,Summer,Yes
15/06/2021,9,1170,7.7306524,22.1,1.4,2000,13.3,0.93,0,0,Summer,Yes
15/06/2021,10,1004,4.034979706,24,1.5,1989,12.8,1.91,0,0,Summer,Yes
15/06/2021,11,1118,5.864257864,24.9,1.4,1918,13.9,2.24,0,0,Summer,Yes
15/06/2021,12,1193,9.229040237,26.4,1.6,2000,13.2,3.07,0,0,Summer,Yes
15/06/2021,13,1035,3.871945652,27.3,1.8,1935,13.4,3.42,0,0,Summer,Yes
15/06/2021,14,1027,8.721928165,28.4,2.1,1944,12.8,3.23,0,0,Summer,Yes
15/06/2021,15,1461,7.367322367,28.7,1.6,1995,11.9,2.42,0,0,Summer,Yes
15/06/2021,16,1726,2.733777816,28.5,1.6,2000,13.5,1.91,0,0,Summer,Yes
15/06/2021,17,2460,3.10405757,28.1,1.4,2000,13.2,1.26,0,0,Summer,Yes
15/06/2021,18,2891,5.418075564,27.9,1.5,2000,12.7,1.36,0,0,Summer,Yes
